Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
53eab50f-06ec-436d-ac9b-f4ef9b794ef1,Maharashtra,C0230,Dhanbad,7,2024-06-01T03:20:04.435170+05:53,Frado Patel,BSP,Female,68,Post-Graduate,0,7.24,0.82,,31367,0.532,0.6036,0.36,160229,94517,8610,103127,64.36,0.0372,0.2531,1,0.6436,0.6913,0.3087,0.0835,0.2858,0.2875,0.2659,False,0.3733,0.5867,0.2896,0.1951,0.5359,0.0966,Physical Intimidation,Rapid Response Team,0.7577,0.503,0.2613,0.0945,0.0191,18.2,0.3166,EVM-OA786PBT,687.5,3,0.2564,73.359,60.276,B,0.8883,0.2756,Won,0,Medium
8972af16-7c7f-426e-9fec-55f41b919bdd,West Bengal,C0004,Aurangabad,4,2024-05-13T06:50:33.977246+05:53,Gautam Issac,TRS,Male,49,Doctorate,5,1.65,0.61,0.53,7526,0.312,0.4602,0.5562,91004,52247,3248,55495,60.98,0.0819,0.1166,10,0.6098,0.2245,0.7755,0.0585,0.3353,0.2088,0.2775,False,0.2693,0.3319,0.8131,0.1956,0.1765,0.1648,None,None,0.0431,0.2272,0.0814,0.0068,0.0,25.4,0.183,EVM-EL940OTG,109.4,1,0.1859,56.695,65.892,E,0.0,0.3649,Lost,0,Medium
5b54555b-f7e2-4897-864b-91c27fdb75ee,Tamil Nadu,C0449,Singrauli,5,2024-05-20T04:28:50.440217+05:53,Sachi Vig,YSRCP,Male,35,Post-Graduate,4,2.54,0.63,0.56,21012,0.7799,0.6142,0.2,71829,48717,3374,52091,72.52,0.133,0.5194,6,0.7252,0.5098,0.4902,0.0648,0.3654,0.4374,0.3445,True,0.4814,0.3264,0.3592,0.6093,0.479,0.1055,Cyber Intrusion,AI Monitoring,1.0,0.625,0.2465,0.0121,0.1477,115.6,0.418,EVM-FP447UVI,415.6,0,0.091,36.874,63.714,E,0.4761,0.3614,Won,1,High
e2c061ff-bd61-429b-9111-9cfcdb87161c,Assam,C0511,Davanagere,6,2024-05-26T01:45:42.462886+05:53,Yug Savant,NCP,Male,44,12th Pass,3,2.52,0.49,0.23,6472,0.7185,0.6914,0.4485,133121,65798,7527,73325,55.08,0.1299,0.1982,8,0.5508,0.5697,0.4303,0.1027,0.3761,0.2891,0.2686,False,0.2839,0.3514,0.3804,,0.5257,0.1498,None,Network Firewall,0.0514,0.2313,0.0908,-0.0142,0.0647,78.9,0.275,EVM-SJ937LKA,183.8,1,0.1202,28.159,64.221,A,0.4191,0.4164,Won,0,Medium
89c76911-9d5d-46d8-9251-b596951edf30,Maharashtra,C0517,Berhampur,2,2024-04-26T20:03:42.069623+05:53,Daniel Ramakrishnan,SP,Female,53,Graduate,5,2.61,,0.62,12905,0.4843,0.4898,0.6125,224801,90372,17779,108151,48.11,0.202,0.223,3,0.4811,0.4248,0.5752,0.1644,0.1574,0.172,0.2457,False,0.3939,0.4589,0.287,0.208,0.1801,0.2458,Cyber Intrusion,Network Firewall,0.8136,0.4888,0.3218,-0.031,0.0,28.5,0.1014,EVM-SR609UBF,212.4,3,0.2076,48.914,39.481,B,0.0789,0.1344,Won,0,Medium
f7c430be-b4a7-4669-9061-1eafc832e265,Madhya Pradesh,C0046,Panvel,2,2024-04-27T21:48:38.246872+05:53,Lavanya Deol,YSRCP,Female,59,Post-Graduate,2,1.28,0.87,0.36,694,0.4706,0.5378,0.2955,142450,74656,8523,83179,58.39,0.1487,0.0754,3,0.5839,0.2997,0.7003,0.1025,0.2849,0.193,0.3003,False,0.322,0.5699,0.4715,0.1933,0.2224,0.1992,Deepfake Campaign,Voter Education Drive,,0.5364,0.2002,0.0026,0.0,13.7,0.0797,EVM-OM352VYC,447.9,4,0.1288,98.414,12.108,C,0.2483,0.2137,Lost,0,Low
d85e860c-f4a9-4576-98b2-756e461d563f,Tamil Nadu,C0331,Sasaram,5,2024-05-20T19:38:10.907987+05:53,Falan Tailor,INC,Male,66,Post-Graduate,3,1.11,,0.06,3849,0.2485,0.4137,0.4131,100579,57604,12657,70261,69.86,0.0422,0.4046,7,0.6986,0.269,0.731,0.1802,0.2245,0.2243,0.1698,False,0.1772,0.2228,0.3659,0.0094,0.4356,0.1842,Cyber Intrusion,AI Monitoring,0.9454,0.5759,0.4446,0.0067,0.002,98.1,0.2033,EVM-VM595SPL,99.0,0,0.0871,39.129,62.322,E,0.1198,0.3035,Won,0,Medium
b9d71120-105d-4e5a-bf38-9209b01505cb,West Bengal,C0126,Gopalpur,5,2024-05-20T16:43:47.515468+05:53,Waida Chawla,RJD,Female,61,Graduate,1,2.79,1.62,0.41,31329,0.5357,0.5851,0.6176,326782,169939,1792,171731,52.55,0.1604,0.6039,4,0.5255,0.3161,0.6839,0.0104,0.3979,0.5187,0.4363,True,0.6768,0.585,0.4854,0.7454,0.5883,0.1909,Booth Capture,Rapid Response Team,0.9901,0.6236,0.2787,-0.0227,0.2265,104.0,0.5237,EVM-PH325RUO,238.2,6,0.1524,71.803,54.947,D,0.7683,0.3347,Won,1,High
7b96ffbb-d6a3-455b-89a0-88be520bc567,Tamil Nadu,C0137,Thane,1,2024-04-20T02:46:25.677083+05:53,Ekansh Chanda,TRS,Male,52,Post-Graduate,3,5.61,0.82,1.76,456115,0.396,0.504,0.3439,65752,43792,3014,46806,71.19,0.0455,0.2743,2,0.7119,0.2315,0.7685,0.0644,0.1765,0.1284,0.0885,False,0.1313,0.1542,0.3367,0.0256,0.1157,0.0951,None,AI Monitoring,0.1647,0.1731,0.0921,0.027,0.0,75.7,0.074,EVM-RC656URO,150.5,2,0.4201,41.974,56.439,C,0.5358,0.0479,Lost,0,Low
047bcd33-3b20-48cf-b80b-04d79ceb3f77,Uttar Pradesh,C0189,Kochi,2,2024-04-26T16:04:34.290895+05:53,Yutika Ganguly,INC,Male,55,Post-Graduate,0,0.84,0.17,0.25,393447,0.1662,0.4422,0.5137,282896,210035,27665,237700,84.02,0.1969,0.2907,10,0.8402,0.2196,0.7804,0.1164,0.3838,0.3772,0.4001,True,0.5227,0.4181,0.4603,0.6409,0.1903,0.2203,Booth Capture,Real-time Audit,0.6885,0.5144,0.2412,-0.0169,0.0,72.3,0.2464,EVM-HM007LCH,294.4,2,0.0904,30.585,75.456,B,0.3957,0.3447,Lost,0,Medium
f0556974-56fe-4539-83c6-bea0b99db833,Odisha,C0143,Chapra,3,2024-05-07T13:20:06.086469+05:53,Chandresh Yohannan,TMC,Male,62,10th Pass,2,1.11,0.09,0.39,5119,0.3164,0.367,0.4905,140068,49513,36025,85538,61.07,0.0935,0.2211,5,0.6107,0.6086,0.3914,0.4212,0.3853,0.2198,0.3911,False,0.289,0.3948,0.4019,0.1429,0.1468,0.5783,None,None,0.1125,0.2473,0.0872,0.0417,0.0,43.0,0.1394,EVM-FJ256YUZ,214.9,1,0.3212,,39.021,D,0.0,0.3392,Won,1,Low
70ffd661-3b7d-43f4-a34e-7baff789c2e5,Maharashtra,C0426,Imphal,6,2024-05-25T22:37:38.027690+05:53,Simon Mallick,YSRCP,Male,49,Doctorate,1,2.11,0.91,0.42,172778,0.4261,0.5075,0.3594,135474,72291,5497,77788,57.42,0.1238,0.2358,2,0.5742,0.7103,0.2897,0.0707,0.2946,0.2646,0.1827,False,0.1832,0.2864,0.46,0.1435,0.4773,0.1257,Bot Network,AI Monitoring,0.8549,0.6126,0.6481,0.0089,0.1046,21.3,0.2796,EVM-UM818HTR,156.3,0,0.0912,51.407,26.827,D,0.0,0.3125,Lost,1,Medium
0f6a590d-46f1-4852-ba1c-1d15207c40d2,Madhya Pradesh,C0178,Bhiwani,3,2024-05-07T01:01:07.004060+05:53,Girik Dalal,CPM,Male,68,Post-Graduate,2,2.83,1.8,1.02,8194,0.483,0.4997,0.294,113577,50866,495,51361,45.22,0.2442,0.0594,8,0.4522,0.3827,0.6173,0.0096,0.2368,0.1696,0.1951,False,0.171,0.3303,0.3393,0.1495,0.2115,0.2012,Deepfake Campaign,Media Fact-Check,0.8167,0.498,0.124,0.002,0.0,5.0,0.1442,EVM-QI183FVS,333.9,0,0.3164,91.083,49.231,A,0.3193,0.3268,Lost,1,Medium
e617a719-1832-4ce1-a920-4ee8c7952fa6,Uttar Pradesh,C0350,Siliguri,7,2024-06-01T02:32:46.265175+05:53,Girish Goswami,DMK,Male,39,Post-Graduate,2,3.62,0.23,,18058,0.5833,0.6538,0.5589,129739,91960,2692,94652,72.96,0.0684,0.0921,9,0.7296,0.7529,0.2471,0.0285,0.3614,0.305,0.3635,False,0.3031,0.5885,0.404,0.2606,0.5812,0.1719,None,None,0.1603,0.2601,0.0964,0.0458,0.4438,14.3,0.4233,EVM-OL553EBR,256.7,2,0.2727,34.787,41.96,A,0.0951,0.438,Lost,0,Medium
dae930f4-9c39-4566-aa41-5abd739e010f,Assam,C0477,Gulbarga,7,2024-06-01T12:24:16.871476+05:53,Girindra Lad,Independent,Male,67,12th Pass,0,0.18,0.04,,181707,0.8806,0.6906,0.794,70492,42728,1077,43805,62.14,0.0539,0.1816,7,0.6214,0.4379,0.5621,0.0246,0.3844,0.4045,0.3514,True,0.4799,0.2939,0.3334,0.6271,0.5015,0.1333,None,None,0.1663,0.3164,0.1745,-0.0186,0.0695,14.7,0.4032,EVM-EO131TYQ,101.4,3,0.1066,23.81,48.787,C,0.3076,0.2691,Won,0,Medium
f1af3ec1-869e-4122-8b6c-ab480c2048c3,Maharashtra,C0435,Rourkela,6,2024-05-25T23:25:51.402877+05:53,Deepa Sidhu,AAP,Male,45,Doctorate,0,0.81,0.52,,255,0.4903,0.5682,0.3628,74725,41236,2486,43722,58.51,0.1112,0.1967,5,0.5851,0.5268,0.4732,0.0569,0.3697,0.4205,0.4115,True,0.5444,0.5493,0.4423,0.6512,0.5677,0.1469,None,None,0.0662,0.1782,0.0922,0.044,0.0636,59.4,0.4222,EVM-PH597HDQ,240.6,4,0.1526,83.252,37.379,D,0.5169,0.2822,Won,0,Medium
554bfcc1-547f-4431-ae16-0a30f52aec24,Haryana,C0226,Pallavaram,5,2024-05-21T11:37:54.537935+05:53,Ekaja Mandal,BJP,Male,56,Graduate,0,1.46,0.28,0.43,79343,0.4891,0.5965,0.6051,155823,104851,15279,120130,77.09,0.1039,0.4989,5,0.7709,0.3179,0.6821,0.1272,0.3561,0.4392,0.3846,True,0.5104,0.2836,0.3943,0.6444,0.4819,0.1576,None,None,0.0776,0.1731,0.081,-0.0628,0.6261,48.1,0.5392,EVM-JQ911TVE,147.5,0,0.2406,60.434,38.513,A,0.2625,0.2605,Won,0,Medium
4ff179c8-4e85-4712-8738-5de11cf04add,Odisha,C0278,Kanpur,3,2024-05-07T11:44:07.046110+05:53,Shaurya Goel,JDU,Female,55,Post-Graduate,7,6.87,1.99,0.87,6309,0.3311,0.4128,0.5284,51324,31401,10160,41561,80.98,0.1829,0.6018,4,0.8098,0.2127,0.7873,0.2445,0.3122,0.2693,0.3098,False,0.2102,0.4584,0.4019,0.161,0.2187,0.325,None,Biometric Auth,0.1027,0.2069,0.0823,0.0448,0.0,139.3,0.1915,EVM-EA288PFO,202.5,0,0.2153,81.52,71.661,C,0.4602,0.1909,Lost,0,Low
191164de-36ae-4d89-a97e-b5a1b0e8238e,Chhattisgarh,C0094,Ozhukarai,1,2024-04-20T07:23:54.008691+05:53,Mitesh Nagi,BSP,Male,57,Graduate,2,34.47,6.68,9.39,5167,0.7188,0.6035,0.4819,181082,106174,4043,110217,60.87,0.0769,0.1737,3,0.6087,0.2786,0.7214,0.0367,0.2758,0.1822,0.2217,False,0.213,0.3474,0.4382,0.1775,0.1215,0.1512,Vote Stuffing,Media Fact-Check,0.6247,0.4123,0.1437,-0.0141,0.0,19.5,0.1069,EVM-LN359LGW,323.2,5,0.0974,51.471,44.747,C,0.0572,0.3001,Won,0,Medium
c303c779-161b-42b2-881b-5aba9e432684,Tamil Nadu,C0330,Dhule,4,2024-05-13T08:28:21.739434+05:53,Chaaya Handa,CPM,Male,47,Post-Graduate,0,0.64,0.03,0.11,732756,0.3678,0.5491,0.3755,185125,123940,8049,131989,71.3,0.0501,0.0813,3,0.713,0.2025,0.7975,0.061,0.1463,0.1285,0.1607,False,0.196,0.4198,0.2594,0.1425,0.179,0.1282,None,None,0.0295,0.0656,0.0376,-0.0105,0.0,14.9,0.1181,EVM-FK948FJH,276.8,0,0.2498,83.399,54.761,E,0.0,0.135,Won,0,Low
b7e3e699-b9f1-416c-b8e9-7c5ebf09fe7d,Madhya Pradesh,C0450,Delhi,3,2024-05-07T21:00:04.516858+05:53,Anya Master,TMC,Male,68,12th Pass,3,1.91,1.1,,7708,0.4847,0.5101,0.2154,168014,99123,4556,103679,61.71,0.0615,0.2433,6,0.6171,0.8036,0.1964,0.044,0.3177,0.1942,0.1902,False,0.197,0.2647,0.5005,0.1275,0.1104,0.1434,Booth Capture,Real-time Audit,0.7207,0.5596,0.269,-0.013,0.0,56.5,0.129,EVM-HL859GPC,140.0,1,0.3358,45.735,58.519,D,0.4433,0.1307,Won,0,Medium
12fdb8cb-b319-476a-a144-03c1f1881b2b,Bihar,C0478,Jaipur,3,2024-05-07T09:55:14.730360+05:53,Qadim Ghosh,JDU,Male,37,12th Pass,0,0.91,0.06,0.1,6711,0.262,0.4237,0.1911,318671,149116,64961,214077,67.18,0.0117,0.3187,2,0.6718,0.2447,0.7553,0.3034,0.3199,0.2326,0.3298,False,0.224,0.3973,0.4538,0.1618,0.154,0.3852,None,CCTV Deployment,0.1253,0.2278,0.0779,-0.0305,0.0,20.3,0.1867,EVM-LN313XTL,199.3,4,0.114,57.329,,C,0.2882,0.4166,Lost,0,Medium
5f25de8b-b502-4624-991a-05adbb0d7483,Maharashtra,C0150,Motihari,5,2024-05-21T09:44:00.454359+05:53,Unnati Varkey,DMK,Female,53,Graduate,2,3.53,1.36,1.23,1911,0.3744,0.4736,0.5708,71541,38694,4629,43323,60.56,0.0983,0.4261,7,0.6056,0.4486,0.5514,0.1069,0.262,0.2844,0.148,False,0.1667,0.186,0.3539,0.098,0.4459,0.1285,Deepfake Campaign,Voter Education Drive,0.8429,0.5894,0.3794,0.0036,0.026,71.1,0.2478,EVM-IW257MRR,167.5,2,0.2548,95.931,,D,0.215,0.254,Lost,0,Medium
07e6d849-0114-49e7-a21c-564e1d4ce293,Tamil Nadu,C0510,Kulti,3,2024-05-07T23:46:51.301988+05:53,Aryan Narayanan,AAP,Male,45,Below 10th,0,0.69,0.15,0.27,5140,0.7367,0.6576,0.3011,69981,52109,2217,54326,77.63,0.1262,0.1314,5,0.7763,0.2499,0.7501,0.0408,0.1868,0.128,0.16,False,0.1528,0.214,0.2343,0.0914,0.129,0.1072,None,None,0.005,0.1516,0.0395,0.0246,0.0,19.1,0.0831,EVM-VC679DJS,181.8,1,0.298,99.098,38.779,D,0.2744,0.1808,Won,0,Low
11bf20dc-6492-4d92-a107-edb89747b002,Maharashtra,C0347,Sambhal,5,2024-05-20T06:57:43.454294+05:53,Anamika Ben,BJP,Male,46,10th Pass,0,4.46,0.92,1.1,192,0.3819,0.4434,0.5666,251238,138880,2046,140926,56.09,0.1365,0.0615,1,0.5609,0.5109,0.4891,0.0145,0.3472,0.3658,0.2828,True,0.5957,0.2522,0.2103,0.618,0.4707,0.1395,None,None,,0.2039,0.0876,-0.0162,0.0067,9.1,0.3153,EVM-OX757MJY,140.9,1,0.3091,89.947,45.056,B,0.7146,0.264,Won,0,Medium
b5837834-a1b3-476c-b64f-d9697ebd2c47,Uttarakhand,C0277,Mathura,3,2024-05-08T17:35:54.322270+05:53,Nidra Shenoy,SAD,Male,60,12th Pass,10,0.31,0.12,0.02,2288,0.2124,0.228,0.2165,107757,64334,13926,78260,72.63,0.0904,0.3917,4,0.7263,0.2729,0.7271,0.178,0.1677,0.1742,0.1676,False,0.1769,0.2372,0.2976,0.1003,0.1291,0.2148,Bot Network,Media Fact-Check,0.7116,0.5382,0.1809,-0.0174,0.0,283.2,0.1401,EVM-GP275MVF,129.7,2,0.0809,0.39,46.363,D,0.0211,0.1458,Won,0,Medium
0f0e6edc-019f-42f4-a540-862bc7203879,Uttar Pradesh,C0031,Pudukkottai,1,2024-04-19T02:47:04.730028+05:53,Yagnesh Kala,YSRCP,Male,65,Below 10th,0,10.41,2.61,1.39,13309,0.7305,0.7094,0.3502,264196,194790,11098,205888,77.93,0.1191,0.5679,8,0.7793,0.3535,0.6465,0.0539,0.3507,0.2675,0.2865,False,0.2745,0.3741,0.5304,0.1427,0.2059,0.1929,Bot Network,AI Monitoring,0.5279,0.5101,0.2013,0.0267,0.0,117.6,0.1527,EVM-PN335MAS,321.7,2,0.3077,92.973,81.376,C,0.0,0.3196,Won,1,Medium
144cbc31-37ba-494b-a353-7668f3940231,Gujarat,C0377,Delhi,3,2024-05-08T20:33:25.236831+05:53,Yash Pradhan,SP,Male,50,10th Pass,1,0.74,0.34,0.21,12619,0.8281,0.7193,0.5771,132595,71819,2289,74108,55.89,0.122,0.4648,2,0.5589,0.5747,0.4253,0.0309,0.1734,0.1804,0.1806,False,0.1527,0.255,0.339,0.1066,0.1442,0.1234,Insider Threat,Multi-layer Encryption,0.8445,0.5196,0.2537,0.0438,0.0,48.7,0.1321,EVM-IY494BPD,266.8,2,0.1765,,43.296,B,0.5505,0.1747,Lost,1,Low
625409d7-c625-4323-95c2-0f3828a0bf28,Gujarat,C0038,Bhilai,7,2024-06-02T13:26:37.076357+05:53,Caleb Shetty,BJP,Male,56,Graduate,1,4.15,1.79,1.57,49577,0.5474,0.7273,0.486,278702,134833,26151,160984,57.76,0.1132,0.2132,4,0.5776,0.4331,0.5669,0.1624,0.2613,0.2558,0.2451,False,0.2248,0.2715,0.3519,0.1497,0.4981,0.2087,Cyber Intrusion,Network Firewall,1.0,0.6635,0.1165,-0.019,0.2369,28.0,0.2987,EVM-MS370YRE,205.6,2,0.5775,73.576,44.271,E,0.5486,0.2755,Lost,0,Medium
2debed98-c42d-47b3-a03a-dd826eec6301,Karnataka,C0356,Kochi,6,2024-05-26T21:45:53.254416+05:53,Yochana Prakash,INC,Female,49,Graduate,6,1.45,0.91,0.48,9713,0.167,0.349,0.2768,147190,123199,3590,126789,86.14,0.2097,0.0301,5,0.8614,0.5883,0.4117,0.0283,0.3245,0.3961,0.4089,True,0.5764,0.5902,0.2817,0.6988,0.5786,0.1866,Vote Stuffing,Rapid Response Team,0.8351,0.5826,0.1748,0.0375,0.4148,92.6,0.4749,EVM-FF295DPN,309.4,1,0.1389,42.989,,A,0.6531,0.2761,Lost,1,Medium
0adeec42-9ee8-497b-b867-6de04973d98d,Andhra Pradesh,C0267,Delhi,2,2024-04-26T22:42:23.037743+05:53,Edhitha Kamdar,DMK,Male,51,Graduate,1,1.91,0.52,0.4,140543,0.7676,0.7233,0.5855,90838,58043,12603,70646,77.77,0.1085,0.2823,4,0.7777,0.619,0.381,0.1784,0.2365,0.1742,0.2105,False,0.2278,0.2377,0.3065,0.1178,0.152,0.2572,None,None,0.1427,0.2443,0.073,-0.0416,0.0,74.8,0.1212,EVM-KO078COV,231.5,2,0.2983,3.974,51.735,D,0.6963,0.3625,Won,0,Medium
46f230f5-a881-4263-87fa-e87c1098f768,Uttar Pradesh,C0290,Adoni,3,2024-05-08T04:41:10.748607+05:53,Simon Pathak,Independent,Male,39,12th Pass,0,1.22,0.5,0.33,45848,0.594,0.6824,0.4838,165485,106134,8133,114267,69.05,0.032,0.1255,5,0.6905,0.4007,0.5993,0.0712,0.3979,0.3543,0.408,True,0.5957,0.5521,0.4168,,0.1972,0.1675,Booth Capture,Real-time Audit,0.7772,0.564,0.1693,0.0184,0.0,12.3,0.2462,EVM-HE856HMC,265.6,5,0.1287,91.04,53.846,E,0.5526,0.3864,Won,1,Medium
f4254860-3cbc-422a-b897-4a5aaa2a7688,Karnataka,C0229,Yamunanagar,7,2024-06-01T08:24:34.621251+05:53,Vansha Mangal,BJP,Male,47,Graduate,0,0.35,0.19,0.12,488960,0.4558,0.5841,0.3723,144069,102673,10853,113526,78.8,0.1166,0.254,4,0.788,0.1127,0.8873,0.0956,0.2488,0.2344,0.17,False,0.1007,0.2915,0.255,0.0518,0.5066,0.1292,None,Real-time Audit,0.0899,0.184,0.0657,0.0234,0.0181,52.9,0.2793,EVM-VE516NPO,148.1,2,0.1997,61.652,49.267,B,0.1206,0.1476,Won,1,Low
3b62894c-319d-456d-a772-4ba66f091787,West Bengal,C0020,Noida,1,2024-04-19T12:17:50.612407+05:53,Hemani Mani,BSP,Male,74,Post-Graduate,0,1.8,1.01,0.6,7152,0.5474,0.5239,0.4383,297973,175936,6413,182349,61.2,0.092,0.0474,3,0.612,0.1586,0.8414,0.0352,0.2805,0.1725,0.2576,False,0.3048,0.3443,0.3356,,0.1785,0.1597,Booth Capture,Rapid Response Team,0.6685,0.4899,0.3903,-0.0441,0.0,34.2,0.0737,EVM-WF294EZY,351.6,1,0.1847,,41.156,D,0.4334,0.3167,Lost,0,Medium
30d7a200-d948-4dff-b789-ebc29562cfdf,Assam,C0063,Shimla,2,2024-04-26T08:22:28.939677+05:53,Charvi Sahota,DMK,Male,69,12th Pass,0,41.51,14.26,5.08,2835,0.7519,0.6696,0.5881,227531,115345,13901,129246,56.8,0.119,0.4474,5,0.568,0.7561,0.2439,0.1076,0.2986,0.2281,0.2304,False,0.2025,0.2588,0.4409,0.1,0.1919,0.1555,None,None,0.1021,0.1867,0.0682,-0.0681,0.0,95.2,0.1296,EVM-QM579WWN,385.0,0,0.2184,0.119,57.794,D,0.8111,0.3738,Won,0,Low
59807d7d-2af8-43c1-bf62-9364c4d951f9,Madhya Pradesh,C0492,Sirsa,2,2024-04-27T18:17:24.297920+05:53,Sai Malhotra,TMC,Female,40,Below 10th,0,1.08,0.16,0.38,89382,0.153,0.4424,0.2673,86126,38502,5382,43884,50.95,0.1945,0.3511,3,0.5095,0.7306,0.2694,0.1227,0.4676,0.3962,0.4407,True,0.5268,0.4865,0.4679,0.6008,0.2443,0.2412,Cyber Intrusion,Multi-layer Encryption,0.8675,0.6039,0.3086,-0.0326,0.0,185.1,0.2393,EVM-VK105UKL,619.3,1,0.1829,22.182,38.648,D,0.8743,0.4443,Lost,1,Medium
e86beca1-c1ea-424a-bfe8-1650e3e63227,Chhattisgarh,C0170,Tadipatri,4,2024-05-13T02:28:53.526230+05:53,Eiravati Rout,TMC,Male,55,12th Pass,10,6.07,0.42,2.09,74810,0.5875,0.4768,0.4555,99414,60907,754,61661,62.03,0.0653,0.2321,8,0.6203,0.3987,0.6013,0.0122,0.2717,0.1709,0.2391,False,0.2056,0.3005,0.3655,0.1168,0.1219,0.1613,EVM Tampering,Multi-layer Encryption,0.816,0.5364,0.5144,0.0097,0.0,14.1,0.145,EVM-HB799NCZ,284.7,1,0.4353,20.236,66.229,A,0.0936,0.3606,Lost,1,Medium
f8cfcc0c-10b8-4f6e-b8a5-04b779217053,Uttar Pradesh,C0013,Munger,3,2024-05-07T09:19:42.795332+05:53,Vrinda Barad,INC,Male,59,Graduate,0,1.34,0.2,0.49,6046,0.432,0.597,0.2653,175567,128045,17914,145959,83.14,0.1727,0.1561,6,0.8314,0.245,0.755,0.1227,0.3145,0.1839,0.2558,False,0.1826,0.3031,0.6212,0.1242,0.1645,0.2173,Physical Intimidation,CCTV Deployment,0.6341,0.4549,0.2027,-0.0527,0.0,18.1,0.1456,EVM-NN203DUU,197.5,1,0.4304,36.2,58.32,C,0.282,0.2151,Lost,0,Medium
366ffc85-ad58-4cb9-819e-60eafcc0128e,West Bengal,C0389,Hosur,1,2024-04-19T13:03:25.057080+05:53,Zinal Sundaram,YSRCP,Male,65,Post-Graduate,8,1.62,0.37,0.4,8268,0.3495,0.3832,0.3409,116875,63280,2940,66220,56.66,0.1129,0.3149,6,0.5666,0.2798,0.7202,0.0444,0.3181,0.2189,0.2474,False,0.2872,0.3857,0.3963,0.1558,0.1548,0.1601,None,None,0.0662,0.186,0.0653,0.0432,0.0,38.6,0.1314,EVM-RF079CVG,263.5,1,0.3877,88.609,10.272,B,0.2456,0.1609,Lost,1,Low
bc90b3a8-c84e-4400-b90a-3871828b7ab3,Maharashtra,C0348,Dewas,4,2024-05-13T03:44:57.347309+05:53,Eshana Chakraborty,SP,Male,58,Post-Graduate,0,3.24,0.31,0.76,15600,0.7592,0.7124,0.3628,61876,35449,617,36066,58.29,0.1111,0.1292,2,0.5829,0.6223,0.3777,0.0171,0.2436,0.1497,0.2218,False,0.143,0.1769,0.3609,0.1007,0.0876,0.1545,None,Real-time Audit,0.0916,0.2119,0.0823,0.0006,0.0,97.3,0.0922,EVM-VU697PJJ,196.0,1,0.1538,99.098,65.147,A,0.2707,0.2249,Won,0,Low
a76f86b0-dc6b-4260-b5f4-d2f8538a495e,Uttar Pradesh,C0357,Motihari,1,2024-04-19T11:44:24.466382+05:53,Abhiram Ahluwalia,RJD,Male,49,Graduate,0,1.84,0.64,0.49,32427,0.6454,0.642,0.5441,154237,101094,938,102032,66.15,0.0128,0.3518,2,0.6615,0.7166,0.2834,0.0092,0.4158,0.3699,0.4262,True,0.5973,0.4987,0.4949,0.6262,0.16,0.2021,EVM Tampering,Biometric Auth,0.7666,0.5251,0.3383,0.0208,0.0,32.6,0.1731,EVM-NZ418LUY,269.0,3,0.0833,14.513,47.863,A,1.0,0.5448,Lost,1,Medium
27093e34-7d45-49fd-84dc-5d42a72ac0a2,Maharashtra,C0171,Nangloi Jat,4,2024-05-14T01:04:26.717940+05:53,Ranbir Minhas,DMK,Male,51,Graduate,3,4.47,0.37,1.24,10121,0.7826,0.5873,0.5796,99835,56897,3161,60058,60.16,0.0822,0.4594,10,0.6016,0.3388,0.6612,0.0526,0.3597,0.3797,0.3973,True,0.6246,0.4031,0.3795,0.6747,0.1534,0.1002,None,None,0.0922,0.188,0.099,-0.0412,0.0,159.1,0.3332,EVM-PU842HRK,247.5,3,0.164,53.927,36.147,A,0.808,0.2601,Won,1,Medium
23104be6-f6a6-4024-9c69-00e444f2c935,Andhra Pradesh,C0198,Munger,4,2024-05-13T10:29:34.719768+05:53,Omya Char,YSRCP,Female,50,Post-Graduate,0,1.35,0.67,0.45,50661,0.6335,0.7585,0.3483,134530,98099,1387,99486,73.95,0.074,0.1352,7,0.7395,0.489,0.511,0.014,0.2503,0.1594,0.1385,False,0.1438,0.2806,0.2972,0.1142,0.1484,0.1206,Deepfake Campaign,Media Fact-Check,0.801,0.5667,0.3785,0.003,0.0,21.3,0.143,EVM-ZA905RKH,113.9,2,0.2514,14.985,69.419,D,0.0,0.2053,Won,0,Low
